open_time,open,high,low,close,volume,spread,real_volume
2010-09-30 00:00:00,0.7379,0.7407,0.7304,0.734,4052,0,0
2010-10-01 00:00:00,0.7345,0.746,0.7328,0.744,3579,0,0
2010-10-04 00:00:00,0.7445,0.7445,0.7395,0.7417,2991,0,0
2010-10-05 00:00:00,0.7418,0.7496,0.7357,0.7491,3960,0,0
2010-10-06 00:00:00,0.7492,0.7547,0.7458,0.7523,3077,0,0
2010-10-07 00:00:00,0.7522,0.7591,0.7467,0.7501,3508,0,0
2010-10-08 00:00:00,0.75,0.756,0.7427,0.7555,4264,0,0
2010-10-11 00:00:00,0.7565,0.7572,0.7506,0.7516,2875,0,0
2010-10-12 00:00:00,0.7517,0.7559,0.7478,0.7551,5673,0,0
2010-10-13 00:00:00,0.755,0.7632,0.7547,0.7603,5375,0,0
2010-10-14 00:00:00,0.7604,0.7642,0.7555,0.7592,5958,0,0
2010-10-15 00:00:00,0.7591,0.7617,0.7533,0.756,6529,0,0
2010-10-18 00:00:00,0.7563,0.7595,0.75,0.7557,5293,0,0
2010-10-19 00:00:00,0.7556,0.7599,0.7428,0.7437,7549,0,0
2010-10-20 00:00:00,0.7438,0.7567,0.7426,0.7549,6238,0,0
2010-10-21 00:00:00,0.7548,0.755,0.7434,0.7456,5547,0,0
2010-10-22 00:00:00,0.7457,0.7508,0.7437,0.7467,4668,0,0
2010-10-29 00:00:00,0.7527,0.7665,0.752,0.7662,12298,0,0
2010-11-01 00:00:00,0.7661,0.7691,0.7634,0.7671,5134,0,0
2010-11-02 00:00:00,0.7672,0.7741,0.7634,0.7714,6782,0,0
2010-11-03 00:00:00,0.7715,0.7805,0.7701,0.7796,7562,0,0
2010-11-04 00:00:00,0.7797,0.7974,0.778,0.7943,7628,0,0
2010-11-05 00:00:00,0.7942,0.7973,0.7882,0.7954,6739,0,0
2010-11-08 00:00:00,0.7936,0.7937,0.784,0.7879,5750,0,0
2010-11-09 00:00:00,0.7878,0.7912,0.776,0.7776,7614,0,0
2010-11-10 00:00:00,0.7775,0.7848,0.7738,0.7827,7445,0,0
2010-11-11 00:00:00,0.7826,0.7873,0.7772,0.7802,4504,0,0
2010-11-12 00:00:00,0.7801,0.781,0.7698,0.7734,5671,0,0
2010-11-15 00:00:00,0.7742,0.7775,0.7683,0.7725,4454,0,0
2010-11-16 00:00:00,0.7726,0.7755,0.7651,0.7679,5396,0,0
2010-11-17 00:00:00,0.768,0.7725,0.7631,0.7702,4662,0,0
2010-11-18 00:00:00,0.7703,0.7787,0.7694,0.7784,5638,0,0
2010-11-19 00:00:00,0.7783,0.7799,0.7746,0.7786,5459,0,0
2010-11-22 00:00:00,0.7788,0.7835,0.7693,0.7719,6577,0,0
2010-11-23 00:00:00,0.7718,0.773,0.75767,0.75865,34709,0,0
2010-11-24 00:00:00,0.75867,0.76422,0.75809,0.75964,44023,0,0
2010-11-25 00:00:00,0.75965,0.76264,0.75577,0.75976,34713,0,0
2010-11-26 00:00:00,0.75978,0.76204,0.74781,0.74965,39153,0,0
2010-11-29 00:00:00,0.7502,0.75341,0.74274,0.74577,50031,0,0
2010-11-30 00:00:00,0.74573,0.74699,0.73964,0.74245,54276,0,0
2010-12-01 00:00:00,0.74243,0.75102,0.74016,0.74871,55206,0,0
2010-12-02 00:00:00,0.74868,0.75625,0.74541,0.75512,52913,0,0
2010-12-03 00:00:00,0.75513,0.76732,0.75437,0.76597,47675,0,0
2010-12-06 00:00:00,0.76536,0.76536,0.75854,0.76151,41154,0,0
2010-12-07 00:00:00,0.76152,0.76649,0.75622,0.75695,55932,0,0
2010-12-08 00:00:00,0.75694,0.75771,0.74337,0.74719,58798,0,0
2010-12-09 00:00:00,0.74724,0.75148,0.74505,0.74864,53337,0,0
2010-12-10 00:00:00,0.74862,0.75282,0.74698,0.74787,34074,0,0
2010-12-13 00:00:00,0.74751,0.75749,0.74593,0.75099,33419,0,0
2010-12-14 00:00:00,0.75095,0.75743,0.7491,0.75152,45597,0,0
2010-12-15 00:00:00,0.75151,0.75223,0.73722,0.73948,50662,0,0
2010-12-16 00:00:00,0.73949,0.7406,0.73423,0.74018,41442,0,0
2010-12-17 00:00:00,0.74019,0.74247,0.73492,0.73637,35742,0,0
2010-12-20 00:00:00,0.73623,0.74352,0.73456,0.74198,34467,0,0
2010-12-21 00:00:00,0.74197,0.74827,0.7402,0.74397,36045,0,0
2010-12-22 00:00:00,0.744,0.74492,0.73869,0.74005,31023,0,0
2010-12-23 00:00:00,0.74003,0.74996,0.73968,0.74718,24432,0,0
2010-12-24 00:00:00,0.74715,0.7495,0.74626,0.74926,7858,0,0
2010-12-27 00:00:00,0.747,0.75078,0.7455,0.75024,17944,0,0
2010-12-28 00:00:00,0.75022,0.76042,0.74896,0.75541,28855,0,0
2010-12-29 00:00:00,0.75539,0.76861,0.75388,0.76844,26171,0,0
2010-12-30 00:00:00,0.76839,0.77252,0.76616,0.77045,28809,0,0
2010-12-31 00:00:00,0.77047,0.78127,0.77032,0.77907,21294,0,0
2011-01-03 00:00:00,0.7757,0.77821,0.77267,0.7733,16428,0,0
2011-01-04 00:00:00,0.77327,0.77404,0.76394,0.76641,39339,0,0
2011-01-05 00:00:00,0.76642,0.76799,0.75611,0.75694,44669,0,0
2011-01-06 00:00:00,0.75692,0.76026,0.7553,0.7565,38249,0,0
2011-01-07 00:00:00,0.75651,0.76369,0.755,0.75972,31077,0,0
2011-01-10 00:00:00,0.7581,0.7645,0.75709,0.76335,25452,0,0
2011-01-11 00:00:00,0.76337,0.76367,0.75599,0.76035,32581,0,0
2011-01-12 00:00:00,0.76036,0.76408,0.75617,0.76363,33522,0,0
2011-01-13 00:00:00,0.76364,0.77103,0.76076,0.77103,31696,0,0
2011-01-14 00:00:00,0.77099,0.77255,0.76336,0.76583,29986,0,0
2011-01-17 00:00:00,0.76791,0.77474,0.76711,0.77222,18473,0,0
2011-01-18 00:00:00,0.77224,0.77404,0.76928,0.77176,26989,0,0
2011-01-19 00:00:00,0.77177,0.77862,0.76841,0.76865,28909,0,0
2011-01-20 00:00:00,0.76866,0.76867,0.75323,0.7569,39629,0,0
2011-01-21 00:00:00,0.75688,0.7592,0.75245,0.75884,29904,0,0
2011-01-24 00:00:00,0.75795,0.7656,0.7567,0.7631,22635,0,0
2011-01-25 00:00:00,0.76311,0.76916,0.7622,0.76859,32396,0,0
2011-01-26 00:00:00,0.76858,0.77262,0.76435,0.77251,31535,0,0
2011-01-27 00:00:00,0.77248,0.77456,0.76713,0.77202,33669,0,0
2011-01-28 00:00:00,0.77203,0.77928,0.7705,0.77348,28081,0,0
2011-01-31 00:00:00,0.76994,0.7742,0.7684,0.77282,30670,0,0
2011-02-01 00:00:00,0.77285,0.78237,0.77116,0.78128,33427,0,0
2011-02-02 00:00:00,0.78127,0.78244,0.77174,0.77328,28186,0,0
2011-02-03 00:00:00,0.77326,0.77483,0.76896,0.77323,32014,0,0
2011-02-04 00:00:00,0.77325,0.77464,0.76662,0.7699,28791,0,0
2011-02-07 00:00:00,0.76924,0.77245,0.76776,0.76974,22519,0,0
2011-02-08 00:00:00,0.76977,0.77862,0.76955,0.77494,29570,0,0
2011-02-09 00:00:00,0.77493,0.77562,0.77023,0.77216,26962,0,0
2011-02-10 00:00:00,0.77213,0.77217,0.76241,0.76422,29852,0,0
2011-02-11 00:00:00,0.76411,0.76411,0.75526,0.76044,29682,0,0
2011-02-14 00:00:00,0.75604,0.75926,0.75444,0.75665,22646,0,0
2011-02-15 00:00:00,0.75666,0.75859,0.75044,0.75179,29524,0,0
2011-02-16 00:00:00,0.75177,0.75645,0.7506,0.75458,31093,0,0
2011-02-17 00:00:00,0.75461,0.76048,0.75366,0.75882,25261,0,0
2011-02-18 00:00:00,0.75883,0.76581,0.75826,0.76201,22558,0,0
2011-02-21 00:00:00,0.7634,0.76547,0.76098,0.76405,14712,0,0
2011-02-22 00:00:00,0.76406,0.76438,0.74543,0.74669,47688,0,0
2011-02-23 00:00:00,0.74668,0.75156,0.74313,0.74594,38595,0,0
2011-02-24 00:00:00,0.74592,0.75121,0.74329,0.74759,35087,0,0
2011-02-25 00:00:00,0.74762,0.75304,0.74739,0.7516,25072,0,0
2011-02-28 00:00:00,0.7501,0.75491,0.7491,0.7527,21422,0,0
2011-03-01 00:00:00,0.75269,0.75353,0.74717,0.74755,25543,0,0
2011-03-02 00:00:00,0.74754,0.74842,0.73868,0.74346,30096,0,0
2011-03-03 00:00:00,0.74348,0.74755,0.73916,0.74126,23819,0,0
2011-03-04 00:00:00,0.74125,0.74125,0.7342,0.73887,23253,0,0
2011-03-07 00:00:00,0.7373,0.74037,0.73538,0.73706,19409,0,0
2011-03-08 00:00:00,0.73707,0.742,0.73698,0.73976,21309,0,0
2011-03-09 00:00:00,0.73975,0.74192,0.73414,0.73693,24425,0,0
